"playerScore";"postPlayerScore";"bioID";"year";"tmID";"threeAccuracy";"postThreeAccuracy";"bmi";"won";"lost";"post_wins";"post_losses";"confID";"name";"playoff";"firstRound";"semis";"finals";"teams_score";"winRatio";"postWinRatio"
-0.3554771857823374;0.31370729356380467;"mascira01w";9;"LAS";0.23529411764705882;0.4666666666666667;22.918016975308642;;;;;"WE";"Los Angeles Sparks";"true";"true";"false";"false";2730.6;0.5925925925925926;0.5
-0.8653400655646176;;"matteca01w";6;"CHA";0.14285714285714285;;24.658895190086113;;;;;"EA";"Charlotte Sting";"false";"false";"false";"false";2094.6;0.18518518518518517;
0.3186042026277483;;"maxwemo01w";1;"IND";0.3974358974358974;;23.920604914933836;;;;;"EA";"Indiana Fever";"false";"false";"false";"false";2296.7999999999997;0.3018867924528302;
-0.7803439487039372;;"maxwemo01w";2;"IND";0.22580645161290322;;23.920604914933836;;;;;"EA";"Indiana Fever";"false";"false";"false";"false";2196.7000000000003;0.32075471698113206;
-0.3248819983539469;-1.5675443794691681;"maxwemo01w";3;"IND";0.29411764705882354;0.0;23.920604914933836;;;;;"EA";"Indiana Fever";"true";"false";"false";"false";2237.7000000000003;0.5283018867924528;0.3333333333333333
-0.787001156514203;;"mazzake01w";5;"CHA";0.25;;21.019483024691358;;;;;"EA";"Charlotte Sting";"false";"false";"false";"false";2035.2000000000003;0.4444444444444444;
-0.09767754779667266;;"mazzake01w";6;"CHA";0.30434782608695654;;21.019483024691358;;;;;"EA";"Charlotte Sting";"false";"false";"false";"false";2094.6;0.18518518518518517;
0.8048730463072933;;"mazzake01w";7;"CHA";0.38323353293413176;;21.019483024691358;;;;;"EA";"Charlotte Sting";"false";"false";"false";"false";2439.5;0.3148148148148148;
0.6316654539373616;0.6994979532084672;"mazzake01w";8;"PHO";0.34210526315789475;0.42857142857142855;21.019483024691358;;;;;"WE";"Phoenix Mercury";"true";"true";"true";"true";3271.4;0.7142857142857143;0.7777777777777778
0.019311809299755716;;"mazzake01w";9;"PHO";0.33136094674556216;;21.019483024691358;;;;;"WE";"Phoenix Mercury";"false";"false";"false";"false";3145.7;0.4444444444444444;
